buyer_id,total_transactions,total_amount_spent,on_time_payments,late_payments,bnpl_used,bnpl_default,target
7920,19,4198.209535749423,29,8,1,1,0
7921,10,3480.9568621361004,23,1,1,0,1
7922,28,4361.820322881673,27,1,0,1,1
7923,29,4004.866672138886,7,5,1,0,0
7924,15,1797.8258095664426,27,5,1,1,0
7925,3,3894.5528313845525,19,2,1,1,1
7926,6,1386.0358846259626,17,8,1,1,1
7927,12,1710.1015988374686,9,0,0,1,0
7928,15,628.7380143925832,11,2,0,0,0
7929,6,4681.8754183042965,5,7,1,1,0
7930,13,1525.9164806613796,2,7,0,0,1
7931,29,2651.050079340114,15,3,1,0,0
7932,19,2017.530898684344,24,7,0,1,0
7933,3,4803.647790859158,12,9,0,1,0
7934,8,1741.7409375985637,10,7,0,0,1
7935,8,3914.874524971176,10,0,1,1,0
7936,23,4291.539157692782,20,2,1,1,0
7937,26,2234.471837656733,11,0,0,0,0
7938,20,1953.041890819363,10,1,1,1,0
7939,15,3763.954522569877,28,3,0,1,1
7940,4,4573.190303500547,7,2,1,1,0
7941,19,3799.1654920539677,14,5,0,0,1
7942,21,1212.9191914001415,13,4,0,0,0
7943,3,4452.707962444756,5,4,1,0,0
7944,13,1999.150170440482,29,9,1,1,0
7945,8,2923.5241177118783,19,6,0,1,0
7946,23,4174.034534534284,10,6,1,0,0
7947,16,1023.1343602624119,8,8,0,1,0
7948,13,3944.0996648200103,18,7,0,0,1
7949,3,3021.19770976232,1,2,1,0,1
7950,16,4477.374044955281,5,1,1,1,1
7951,9,942.6549690333604,11,0,1,0,1
7952,28,2161.3429615005493,20,9,1,1,1
7953,14,4180.931155047503,11,5,0,1,0
7954,13,194.23534693812485,16,3,0,1,0
7955,21,649.78669715165,10,2,0,0,0
7956,25,4953.769542508,15,1,1,1,0
7957,7,1473.9314750927176,7,1,1,1,1
7958,15,4880.161649247371,15,3,0,1,1
7959,7,994.4045999425022,29,0,1,1,0
7960,6,1869.3627707359444,25,5,1,0,0
7961,2,3789.0602780674963,16,9,1,0,1
7962,9,3323.1141954670748,6,4,0,1,1
7963,22,2947.499759652372,11,9,0,1,0
7964,24,2696.505961444537,17,8,1,0,1
7965,17,4232.858173957227,15,1,0,1,0
7966,5,1251.2479578836244,16,8,0,1,0
7967,12,2268.10754226824,24,8,0,0,1
7968,1,861.7162315666407,2,9,0,0,1
7969,10,3020.1138190804513,4,8,0,1,0
7970,11,1327.6676789294688,19,9,1,0,1
7971,16,1735.8261152825905,6,9,0,0,1
7972,14,2409.128511455288,18,3,1,1,0
7973,8,231.17586994532644,21,4,1,1,0
7974,24,550.4958860121045,11,7,0,0,0
7975,17,3461.053181470276,9,7,0,1,1
7976,25,2201.9529055157855,3,0,0,1,0
7977,18,4337.472087799488,2,9,0,0,0
7978,12,3503.8928178565775,18,0,1,1,0
7979,25,139.69461407187998,15,9,1,0,1
7980,17,3121.8904207589608,25,5,1,0,1
7981,28,559.2518436926105,22,6,0,1,0
7982,26,3926.5725809734217,18,1,1,0,1
7983,14,4958.38767256466,19,1,1,1,1
7984,16,2702.8740917834066,15,4,0,1,0
7985,14,3445.6195509512386,17,8,0,1,1
7986,9,1262.8393883842825,18,4,0,1,1
7987,4,2244.2289443935883,18,7,1,0,0
7988,25,4294.86712795828,11,7,0,1,1
7989,23,920.372443956631,18,4,1,0,1
7990,11,1401.1244675074342,23,7,0,1,1
7991,6,2282.625008901548,3,7,1,1,1
7992,15,3590.0195700356685,13,4,1,0,1
7993,5,1941.8313784988018,14,4,0,0,0
7994,11,4645.888170936719,27,3,1,1,0
7995,25,562.839551216724,4,0,0,0,1
7996,18,1916.9405679697527,18,8,0,0,0
7997,13,3573.8752047992675,5,1,0,0,0
7998,11,1207.335151741313,14,0,1,1,0
7999,14,3316.4243577253974,25,5,1,1,0
8000,28,904.6630953139951,12,4,1,1,1
8001,18,374.30339582226327,25,0,0,0,1
8002,27,692.9770120683794,7,6,1,1,1
8003,28,4656.92543735726,12,6,1,1,0
8004,25,2803.5793264038016,8,2,0,0,1
8005,28,4002.09429985028,29,7,0,1,0
8006,19,1730.007054434751,21,5,0,1,1
8007,24,3004.0273746386883,21,3,0,1,1
8008,27,2525.265455154459,28,9,0,0,0
8009,15,4734.11600107124,3,9,0,0,1
8010,9,3763.1157166651406,22,9,0,1,0
8011,8,3679.658894333237,1,2,1,1,1
8012,20,327.1310202279697,3,0,0,0,0
8013,28,2793.381378118086,11,1,0,0,0
8014,1,2388.2581241188927,18,1,0,0,0
8015,4,4646.427106370353,7,4,0,1,1
8016,14,1360.975742128708,9,3,0,1,1
8017,25,1422.183921126362,4,1,1,0,0
8018,2,2115.596619519352,23,8,0,0,0
8019,16,1292.5115956912425,24,6,1,1,0
8020,3,733.0011972628726,10,7,1,0,1
8021,26,4301.332748588924,18,7,0,1,0
8022,8,2835.5549695791874,23,1,0,0,1
8023,6,4320.677322887177,16,4,0,1,1
8024,16,4172.56035047811,29,2,1,0,1
8025,24,1482.0075384693885,12,9,0,1,0
8026,16,2783.9134771889426,19,8,1,0,1
8027,7,507.7667434263452,24,8,1,1,0
8028,13,4584.734231750716,22,5,0,1,0
8029,13,2080.8873038192505,3,3,0,1,1
8030,5,2029.0133010562047,8,7,1,0,1
8031,25,1583.5013160279707,27,4,1,1,0
8032,20,2357.2523490824487,29,2,0,1,1
8033,22,1333.6209940726953,19,7,0,1,1
8034,18,1936.7761367043422,9,5,1,0,1
8035,15,4019.740538065921,27,4,1,0,1
8036,18,4187.8519675673415,19,0,0,0,0
8037,2,1590.494140379729,17,2,1,1,1
8038,10,2398.170709708661,13,6,0,0,1
8039,23,4381.716903772256,2,2,0,1,1
8040,13,358.09932596551596,4,0,0,0,1
8041,18,4456.810313779349,29,7,1,0,1
8042,15,1174.0032936964253,11,6,1,0,1
8043,12,3424.8422966504418,2,4,1,1,1
8044,15,2954.503312284541,4,9,0,1,1
8045,13,2809.409666127335,4,4,0,0,1
8046,18,4310.865101288825,20,5,0,0,0
8047,15,597.7035038588402,1,6,1,1,0
8048,25,1800.4373240956165,25,2,0,1,1
8049,23,2737.4384570893517,26,3,0,1,1
8050,11,4075.315384335595,11,0,0,1,0
8051,19,1160.5711087171903,23,6,1,0,0
8052,3,4034.3562227339535,2,9,1,0,1
8053,7,2058.228564220285,19,1,1,0,0
8054,21,1025.6778965251074,29,6,1,1,0
8055,26,3819.0335581730646,8,5,1,1,0
8056,14,545.4046172252843,23,3,1,0,0
8057,14,2622.3601329696703,20,1,1,0,0
8058,22,412.99134092325323,4,6,0,0,0
8059,13,1846.447490273159,25,6,0,0,0
8060,12,3045.276315131324,16,4,0,0,0
8061,24,2824.9661532873442,15,8,0,1,1
8062,9,2082.811547732866,5,2,1,0,0
8063,1,2202.335170463367,29,8,1,1,1
8064,19,1211.170811418756,27,4,0,1,0
8065,11,2333.824683278104,5,1,0,1,1
8066,23,4770.948793032087,15,8,1,0,1
8067,22,4267.219297140573,23,0,1,1,1
8068,23,811.6410584740846,17,0,1,0,1
8069,24,245.92585787251255,3,6,0,0,0
8070,22,4674.26913231149,18,2,1,1,1
8071,19,2681.0737744156636,11,7,0,0,0
8072,18,2735.4053334316077,26,6,1,1,1
8073,12,3925.5181789619596,6,6,1,0,0
8074,23,1641.9759719695,27,0,0,0,1
8075,28,2461.347087296411,12,0,1,1,0
8076,28,4846.4482744190145,22,1,0,1,0
8077,28,3393.528565968795,26,1,1,0,1
8078,27,853.3506567793511,17,4,1,1,0
8079,1,752.8110651233312,14,8,0,1,0
8080,19,1100.8973158317265,6,6,1,0,1
8081,28,3856.887204661516,10,1,1,1,0
8082,27,1547.3473188190187,16,4,1,1,1
8083,20,204.80534870789097,18,4,1,0,1
8084,29,4726.454381177743,27,7,1,1,0
8085,17,931.5957403350623,20,8,1,0,1
8086,5,146.83511212553606,6,7,1,1,1
8087,26,1261.9448516782827,19,1,1,0,0
8088,3,1251.6410568788551,3,3,1,1,0
8089,2,2167.8257291440427,12,1,0,0,0
8090,3,4609.910174350181,16,5,1,0,1
8091,8,4408.00609711758,3,3,1,0,1
8092,16,2338.7833194138966,16,6,1,1,0
8093,6,2113.409534459852,4,1,0,0,0
8094,13,2819.5445237267713,25,8,0,0,0
8095,23,1292.924658661652,20,4,0,1,0
8096,28,355.7064606351779,13,0,0,0,0
8097,22,4702.198267238913,4,2,0,0,0
8098,22,1014.8250258981464,4,3,0,0,0
8099,16,1072.1635733040102,7,2,1,0,0
8100,28,2415.055611384343,21,5,0,1,0
8101,16,2508.9053897176204,12,5,1,1,0
8102,3,190.3276275336355,2,9,1,1,1
8103,28,824.9782199924564,16,6,1,0,1
8104,13,1952.9586109476345,7,8,0,1,1
8105,14,3450.280398201641,19,9,1,0,0
8106,8,1219.2504384764857,11,8,1,0,0
8107,12,2172.770786584637,1,6,0,1,1
8108,23,2830.9908171106877,9,0,0,0,1
8109,23,4454.103223654131,5,2,1,0,1
8110,22,1697.7454614029043,26,4,0,1,0
8111,21,754.4355027310693,17,9,0,1,0
8112,26,2497.4339068982804,27,5,1,0,1
8113,8,3758.935848251904,1,5,1,0,0
8114,21,638.3128095583938,17,4,1,0,1
8115,25,2180.949109315106,12,5,1,0,1
8116,9,187.1471921861688,25,8,1,1,1
8117,1,264.4399900715306,13,0,1,1,0
8118,6,2466.4714797616616,24,0,1,0,1
8119,23,1561.1667609395543,11,8,1,1,0
8120,19,4241.025765126519,13,7,0,0,1
8121,23,3050.556100019626,13,8,0,1,1
8122,11,2324.2715125406526,6,6,0,1,0
8123,11,2098.883318166052,26,9,0,0,0
8124,23,2536.50285292886,22,5,0,1,1
8125,13,298.1502729420406,6,8,1,0,0
8126,11,4474.687446461234,20,1,0,1,1
8127,18,4991.685463096396,21,3,0,1,1
8128,23,989.2869118076235,10,1,1,0,0
8129,15,689.8765273956367,19,5,0,1,1
8130,1,803.5295708981166,3,0,1,1,1
8131,21,3339.032585348399,26,6,0,0,1
8132,25,3341.060108408796,7,6,0,1,1
8133,7,4254.828395164213,5,6,1,1,1
8134,23,3783.949303288641,8,3,0,0,1
8135,27,2303.479399509765,5,7,0,0,1
8136,13,3102.9912716700624,12,4,0,1,0
8137,12,3472.5948848032385,4,1,1,1,0
8138,18,2612.4087043976033,19,4,1,0,1
8139,24,2430.6898238130198,28,9,1,0,1
8140,19,3260.977483649001,18,8,1,1,0
8141,15,2831.625289980703,3,9,1,1,1
8142,8,3255.317296145961,7,0,0,0,0
8143,19,3102.988392420483,8,1,0,1,0
8144,10,3624.0631465169076,15,9,1,1,0
8145,7,3249.737193036093,21,7,1,0,1
8146,18,2646.7381835426095,27,4,0,1,1
8147,16,3440.804375293494,17,8,1,1,0
8148,20,2302.461629408597,19,5,0,0,0
8149,27,1284.1890072657452,4,7,1,1,1
8150,6,106.94927865618575,16,0,1,1,1
8151,27,2843.8243210146316,26,8,0,0,0
8152,9,2994.2106103823407,13,8,0,0,0
8153,21,4863.039927401001,29,2,1,0,0
8154,13,1871.2438370619502,12,0,1,1,1
8155,25,2031.2528898587275,4,7,0,1,1
8156,21,1088.817948576732,12,7,0,1,0
8157,26,445.61804666287736,17,8,1,1,1
8158,8,3886.742015022529,26,5,0,0,1
8159,16,1323.4372152626927,9,8,1,0,0
8160,13,3083.633819047186,12,9,1,0,1
8161,13,3470.0878741728593,26,8,1,1,1
8162,17,2409.059767729074,15,3,1,0,0
8163,23,4394.125353833239,20,4,1,1,0
8164,20,2274.594720800671,2,5,1,1,1
8165,5,1496.052252904649,29,5,1,1,1
8166,22,4490.47606251195,9,9,0,0,0
8167,21,4321.664992824787,14,1,0,1,1
8168,28,903.7957406744238,4,3,1,1,0
8169,17,227.20898993421264,4,8,0,0,0
8170,28,540.9292261131413,27,6,1,0,0
8171,9,1504.0822529137035,6,8,1,1,1
8172,2,4864.0730285343825,24,5,0,1,0
8173,25,2836.7291504880427,5,6,0,1,1
8174,26,1928.9824869434171,28,8,1,0,0
8175,18,4454.708863602457,24,3,0,0,0
8176,9,2320.368024244648,17,8,1,0,1
8177,6,1644.6692791650034,13,2,0,0,0
8178,11,4711.975690853721,20,7,1,0,0
8179,25,4262.636564344122,17,2,1,1,1
8180,29,4233.975039555261,19,2,1,1,1
8181,6,2610.195240946044,27,2,0,1,0
8182,6,3968.2481541957295,23,8,1,1,0
8183,13,978.8314603963041,1,9,1,0,1
8184,11,2908.7924920255937,21,2,0,0,0
8185,14,4920.845021952974,17,5,0,1,0
8186,2,1525.6963095380122,22,3,1,1,0
8187,8,3992.3264133136086,25,1,0,0,1
8188,3,2503.3441953195293,3,2,1,1,1
8189,23,295.04784778822795,27,4,1,1,1
8190,21,3838.7950492967702,27,9,1,0,1
8191,3,925.9888075213527,14,3,0,1,0
8192,1,3194.220478950476,12,4,0,0,1
8193,24,519.7545508301672,15,0,0,1,1
8194,19,4739.650247730227,6,3,1,1,1
8195,18,1529.4470471837685,20,9,1,1,1
8196,17,1209.676989219235,22,2,1,0,0
8197,20,732.7683799250381,2,1,0,0,1
8198,29,4735.410747361334,4,6,0,0,1
8199,24,3588.3283379623954,13,9,1,0,0
8200,13,3734.138354718634,13,8,0,0,0
8201,3,2547.0823507631985,23,0,0,0,1
8202,1,2426.1661478253686,27,6,0,1,1
8203,4,639.1040906582356,22,0,0,1,1
8204,25,2843.2213683615596,25,4,1,1,0
8205,13,1309.8908260330732,27,0,1,1,1
8206,17,4888.012130721989,23,2,1,0,0
8207,28,4003.246606074222,17,7,0,1,0
8208,11,2123.661094945149,6,3,0,0,0
8209,2,841.5721675885119,11,0,0,1,0
8210,25,3948.1252865800416,19,0,1,1,1
8211,16,698.0634586984484,16,7,0,0,0
8212,2,1027.7353921356453,8,7,1,0,1
8213,29,1136.4505369467145,29,3,1,1,0
8214,19,2828.7641275381625,1,3,1,0,1
8215,23,3956.5776045527946,10,9,0,0,1
8216,19,1640.1429057509918,2,1,1,1,1
8217,25,514.8820899489181,19,1,1,0,0
8218,16,2376.238471269654,14,5,0,0,0
8219,22,3765.740181683684,3,7,1,0,1
8220,19,1186.1528311282027,23,6,0,1,0
8221,9,1177.6302853929337,29,6,1,0,1
8222,1,4741.412433998883,24,2,0,0,0
8223,10,4775.353262883972,9,1,1,0,0
8224,19,4953.282087101725,23,9,1,1,0
8225,1,4057.5320477164228,8,6,1,1,1
8226,2,1022.1024289229332,11,3,0,1,1
8227,16,1138.7094519163807,15,0,0,0,0
8228,12,1767.1036834597207,6,0,0,1,1
8229,8,1658.849403534105,2,3,1,0,0
8230,23,4786.985970482245,1,4,0,1,1
8231,18,3966.462516120299,3,4,0,1,1
8232,2,3647.643081591614,25,0,0,0,1
8233,25,1011.2197978848459,29,2,0,0,0
8234,29,4556.675240875415,23,5,1,0,1
8235,13,4156.564859580252,18,9,1,0,0
8236,6,901.8450225068261,14,6,1,0,0
8237,21,4368.734626608765,17,0,1,0,0
8238,26,1434.0129282153093,2,7,1,0,1
8239,6,496.2617545773196,19,3,1,1,1
8240,9,3318.4293019196293,22,8,0,1,0
8241,16,3303.64283098322,28,5,1,1,1
8242,11,565.1668468715286,9,0,0,0,0
8243,7,1662.3738637892536,8,1,1,1,0
8244,10,4964.790865052139,10,2,0,0,0
8245,10,3424.290668342811,9,1,1,1,1
8246,25,3677.368316356313,27,9,1,1,1
8247,20,1143.2946994610977,27,6,1,0,1
8248,18,486.0321479191802,8,0,1,1,0
8249,28,1456.8182797305944,7,8,0,1,1
8250,24,1319.6020874466406,22,1,0,1,0
8251,20,1249.2660936654602,24,3,1,1,0
8252,29,1044.496177246494,6,7,1,1,1
8253,9,2916.3028842114813,2,2,0,0,1
8254,15,1707.7070316249267,29,8,1,0,0
8255,4,4119.6905737329,9,6,1,1,0
8256,8,1001.3423474521816,9,9,0,0,1
8257,9,2376.672647255868,19,2,0,0,1
8258,13,166.92339848779193,9,2,0,1,0
8259,9,2460.243380030441,2,4,0,0,1
8260,26,373.6072822947245,28,4,1,0,1
8261,4,4890.845208175953,19,9,1,0,0
8262,17,3973.901430387023,16,4,1,1,1
8263,16,2501.5462355186314,22,8,1,1,0
8264,15,524.2780550788164,14,8,0,1,1
8265,3,3002.98265987303,20,5,1,1,0
8266,25,3817.9423784391997,24,6,1,1,0
8267,20,1034.5145397232518,1,9,0,1,1
8268,5,2884.220869858705,13,7,1,1,1
8269,23,4089.6334020760532,22,8,0,0,1
8270,5,3864.41411046695,2,5,0,1,1
8271,20,4034.660887549049,22,7,0,0,0
8272,15,4408.684781861627,14,1,0,1,1
8273,18,4694.642300581404,1,9,0,1,1
8274,15,2087.053660497326,15,7,1,1,0
8275,2,2886.9686023620984,18,1,1,1,0
8276,29,3974.231677623493,9,7,1,0,0
8277,13,3515.9850883343374,22,1,0,1,1
8278,4,4978.049118495456,8,2,0,0,0
8279,10,167.0204904127563,7,6,1,0,1
8280,13,1840.1527550473743,9,8,0,0,0
8281,10,1477.036838723992,9,2,0,1,1
8282,29,1385.3476658111197,11,4,0,1,0
8283,9,1190.3959342445403,4,8,1,0,0
8284,8,3574.7068199946225,7,6,0,1,1
8285,3,515.3214190490771,21,1,0,1,1
8286,16,3733.883286322358,7,4,0,1,1
8287,14,3497.78662587974,4,4,1,0,0
8288,9,1328.9402492543923,12,8,0,0,1
8289,21,1338.88553750929,26,1,1,0,0
8290,11,3181.4168681880606,27,0,0,0,1
8291,3,3834.6384168700215,27,3,0,0,1
8292,5,4394.779504128091,17,3,1,1,0
8293,29,4275.483862886931,20,0,1,0,0
8294,10,4827.926671402881,29,9,1,0,1
8295,13,2948.7859871489045,26,6,0,0,0
8296,4,4552.412250567762,3,1,1,0,1
8297,24,4061.7150389760127,9,8,1,1,1
8298,13,4483.871359138667,5,6,1,1,1
8299,12,156.9703462982965,20,6,0,0,1
8300,5,4832.924660142474,16,0,1,1,1
8301,10,2420.2977979477437,8,8,0,0,1
8302,28,4011.0966489167304,21,9,0,0,1
8303,24,723.3001847551262,16,8,0,0,1
8304,9,2040.111369488473,19,1,1,1,1
8305,20,1430.1572488028555,16,9,1,1,1
8306,7,1529.1279754545915,18,8,1,0,1
8307,2,703.9525377593205,15,1,1,0,0
8308,22,4048.2427794607343,24,1,0,0,0
8309,24,145.28734144728298,28,7,1,1,1
8310,28,1631.2767392274923,18,2,1,0,1
8311,23,954.6116617604337,14,2,0,0,1
8312,7,2986.2908089808684,24,6,1,1,1
8313,8,1345.8367728112648,16,9,0,0,0
8314,7,1369.0924271876884,5,5,0,1,0
8315,21,2492.8569055770618,8,6,1,0,0
8316,23,3298.176292770536,16,5,0,1,1
8317,29,694.3930523693017,21,8,0,0,0
8318,14,960.0061170809312,1,1,0,0,0
8319,26,1311.1562485131362,28,7,1,1,0
8320,19,4871.366249178007,29,5,1,0,0
8321,5,2046.0472497203098,11,3,1,1,0
8322,23,3035.0514440920297,11,5,0,0,1
8323,25,1283.5597823082917,2,5,1,1,0
8324,18,2503.251673271691,22,9,1,0,0
8325,20,463.18395449119447,19,2,0,1,0
8326,12,270.23651501940196,24,7,1,1,1
8327,23,2396.794281425155,5,4,1,0,0
8328,17,2053.430508840219,3,9,0,0,0
8329,13,770.7135664899556,28,3,1,1,1
8330,2,3469.247001711595,26,1,0,1,1
8331,25,4965.227105406396,23,9,1,1,0
8332,13,2038.669423863891,8,0,1,0,0
8333,26,3160.337315995233,4,6,1,1,0
8334,7,4818.58211758598,29,9,0,1,1
8335,28,4174.521364989689,13,2,1,1,1
8336,10,2371.4058941831604,27,2,1,0,0
8337,23,3713.698473853605,25,2,0,0,0
8338,6,727.8616972275677,22,9,1,0,0
8339,3,2609.3088917726163,14,2,0,1,0
8340,26,1467.395358181689,1,1,1,1,0
8341,3,889.7020706911893,5,5,1,0,0
8342,18,2188.7764406472206,21,9,1,0,0
8343,11,741.9713167247107,7,2,1,0,0
8344,22,3525.027030054979,23,0,1,0,1
8345,20,2335.576215861344,6,9,1,1,0
8346,5,2702.608699566853,15,8,0,0,0
8347,19,817.2420994739693,15,5,1,0,1
8348,22,784.8811393581229,8,5,0,1,1
8349,27,2958.735632774608,2,9,1,1,1
8350,28,4926.547764364287,14,8,0,0,0
8351,19,571.6278578648555,29,1,0,0,0
8352,15,1500.0839999723282,16,9,0,0,0
8353,16,4360.349671035649,29,8,1,0,1
8354,24,454.132860050661,23,2,1,1,0
8355,9,4391.840034698062,10,2,0,0,0
8356,4,2669.001318536281,15,2,0,0,0
8357,15,2100.5071922394864,23,0,0,0,0
8358,25,1617.4347653221337,4,9,0,0,1
8359,12,1555.8740748264254,12,6,0,1,0
8360,23,1598.432654002446,10,9,0,0,0
8361,3,4435.535096704959,2,6,1,1,0
8362,23,3646.5966278564492,4,1,1,0,0
8363,14,3381.6427383726377,20,5,0,0,1
8364,17,4013.870829864804,28,3,1,0,0
8365,19,1359.8618487203105,28,6,0,1,1
8366,6,3128.4097792006028,6,6,0,1,0
8367,4,2354.32457089396,14,3,1,0,0
8368,7,3933.9640124809475,23,2,0,1,1
8369,19,1615.354941319099,3,6,1,1,1
8370,17,3251.575222662489,15,8,0,0,0
8371,25,4422.840817904836,26,3,0,1,1
8372,16,2070.5373333551506,1,5,1,1,0
8373,15,426.4482281005611,19,6,1,1,0
8374,22,2628.6490294747846,25,9,1,1,1
8375,8,1795.2651902544271,1,2,0,1,0
8376,19,3393.9043646811574,13,4,1,0,0
8377,8,4760.06133126817,8,0,0,0,1
8378,18,2479.4807581845503,18,5,0,0,1
8379,28,2384.3321277621158,22,4,1,1,0
8380,16,3307.4655209381554,3,6,0,0,0
8381,20,607.1377676084817,23,8,1,1,0
8382,19,1342.1803257325716,18,3,1,0,1
8383,10,4602.9986949519525,20,8,0,1,0
8384,17,3382.7188054824546,26,5,0,1,0
8385,13,165.87581551873964,9,4,1,1,1
8386,13,1102.6648155391972,6,1,1,0,0
8387,7,3445.9026035416055,20,0,0,1,1
8388,27,3845.5560925566137,2,7,1,0,1
8389,10,4215.311906102806,26,5,0,1,0
8390,2,1531.6663365720199,25,6,0,1,1
8391,4,4662.0401217600565,4,5,1,0,0
8392,25,2809.439778531673,25,9,0,0,0
8393,6,3513.041209700675,18,6,1,1,1
8394,24,3024.020427621549,7,8,1,1,1
8395,18,701.4262679056402,27,4,0,1,1
8396,23,4819.261830985911,11,0,0,0,0
8397,6,702.090341481348,5,0,0,1,0
8398,29,1348.9215864147998,8,8,1,1,1
8399,25,4086.776613092603,11,4,1,1,0
8400,23,3131.125111355397,24,1,1,1,1
8401,17,4206.930910344149,20,2,1,0,0
8402,14,2627.1073230328197,29,0,1,0,0
8403,24,1947.2668532965108,20,5,1,0,0
8404,11,4617.042947784146,15,5,0,0,0
8405,26,277.6363558224948,24,2,0,1,1
8406,19,4295.038079729925,3,2,0,1,0
8407,2,1231.00714742013,7,6,1,0,1
8408,28,4258.808005994442,24,0,0,1,0
8409,3,782.0634057427395,8,4,1,1,0
8410,11,2943.0729220836483,11,2,0,1,1
8411,6,4451.728803156213,10,4,0,0,0
8412,29,2420.3442698045633,20,3,0,0,1
8413,14,3758.1767016366252,9,5,0,0,0
8414,19,4042.890927492236,15,8,1,1,0
8415,26,3708.821622712218,26,1,1,1,0
8416,16,4634.115710685532,20,9,0,1,1
8417,21,2289.4877295476504,24,7,0,0,0
8418,22,948.3146519092633,22,1,1,0,1
8419,24,334.27421214215093,5,3,1,0,0
8420,7,1307.653361223775,15,8,0,0,1
8421,27,801.6677690131863,4,3,0,1,1
8422,8,2833.948833028954,5,6,0,1,1
8423,19,1006.2321523374868,29,4,0,0,1
8424,20,290.77516571791875,15,1,0,0,0
8425,16,276.3501614564725,27,7,0,1,1
8426,22,4174.690541987822,17,9,1,1,1
8427,27,2998.104664070822,23,9,1,0,0
8428,7,1854.617979277553,8,1,1,0,1
8429,9,4481.7174094272095,28,2,1,0,0
8430,13,443.96339589779666,25,9,0,1,0
8431,1,4903.578156366347,29,6,1,1,0
8432,29,3119.829772246859,19,4,1,1,0
8433,8,998.9748444473574,9,9,1,1,1
8434,24,3427.438584987146,10,2,0,1,0
8435,22,3840.568172939457,5,1,0,0,1
8436,4,2203.779638516795,10,5,0,0,0
8437,3,4321.999770603182,22,9,1,0,1
8438,27,838.5887957527045,1,0,1,0,0
8439,3,1466.304159530281,25,7,0,0,1
8440,22,558.1125717615498,25,4,0,1,0
8441,13,1133.3014189760256,22,4,1,0,1
8442,8,1269.7711783646107,24,1,0,0,1
8443,7,4596.40263551638,4,6,0,0,1
8444,27,482.7374748806654,21,4,1,1,0
8445,1,2194.334088919776,5,7,1,0,1
8446,27,2708.7535674118735,23,4,1,1,1
8447,16,4503.595963630588,7,8,0,0,1
8448,6,4988.711471439946,23,4,1,0,0
8449,7,3791.6017631071954,5,2,1,1,0
8450,12,4856.875853788245,20,1,0,0,1
8451,23,3956.7955494257817,8,4,0,0,1
8452,9,4819.692940759942,17,9,0,1,1
8453,27,3565.6265571278304,1,9,1,0,1
8454,11,490.8407847102482,22,4,1,1,1
8455,10,2069.408916264115,18,5,0,1,0
8456,21,3268.326690632105,12,1,1,1,0
8457,1,1818.5206963258297,3,4,1,1,0
8458,18,1439.581198757515,20,0,1,1,0
8459,4,2929.2564089521456,14,2,1,0,0
8460,5,4674.159195841931,16,2,0,0,0
8461,9,271.4111802291525,18,2,1,0,1
8462,27,3869.232897353045,10,2,1,1,0
8463,17,3641.363662418673,23,7,1,0,1
8464,3,4823.371784402607,15,0,0,1,0
8465,16,4660.484989429463,10,5,1,0,1
8466,5,3834.939554016545,1,5,1,1,1
8467,16,2650.0029469447336,19,0,1,1,1
8468,3,1100.9110108442474,2,0,0,0,1
8469,20,2771.6550197953143,13,2,1,0,0
8470,15,3850.2247702063037,25,7,0,0,0
8471,3,4488.779141925676,16,5,1,1,1
8472,20,3969.5888451316905,8,3,0,0,1
8473,14,1056.8079824361644,3,4,0,1,1
8474,16,3038.4629397174913,21,9,1,0,1
8475,29,1727.6499517036493,19,2,1,1,0
8476,29,145.10777021415066,14,5,0,1,0
8477,17,1081.0825853644637,11,5,0,0,1
8478,28,654.7811846739014,29,5,1,0,1
8479,24,4229.323705343396,12,8,1,0,1
8480,20,1366.6806355242786,11,9,1,1,1
8481,23,1495.020047549022,28,7,1,1,1
8482,18,4803.689201814533,11,5,1,0,1
8483,18,1957.5249429393755,22,1,1,0,0
8484,22,146.96963670753334,21,3,1,0,1
8485,14,1490.8461268960689,27,5,0,1,1
8486,18,684.567944948881,18,8,0,1,1
8487,15,603.7619525056843,10,1,1,0,1
8488,15,479.6877216651726,16,5,1,0,1
8489,6,3006.971403859349,8,9,1,1,1
8490,27,1027.8038457863072,6,9,0,1,1
8491,15,1870.0896908009513,19,9,0,0,0
8492,18,4323.8868090370825,13,6,1,0,1
8493,4,2179.2568850017506,15,7,1,0,0
8494,23,4586.887615253024,13,8,0,1,1
8495,8,2539.8964616384706,1,4,0,0,0
8496,15,2054.299412714803,21,8,0,1,0
8497,3,3776.9057427444377,28,8,1,0,0
8498,15,458.5579839632103,27,6,1,0,0
8499,13,538.4440766138453,2,1,0,0,1
8500,9,3294.6711982225074,13,7,1,0,0
8501,2,2486.0094948723163,2,4,1,0,1
8502,24,3973.0347265641303,25,7,1,0,1
8503,8,4589.727102983304,11,1,0,1,1
8504,29,2002.997700590583,13,6,0,1,1
8505,20,3022.4091302647666,10,4,0,0,0
8506,17,2553.4134761970186,23,3,1,1,1
8507,13,4909.892212647921,22,9,1,1,0
8508,1,4172.313596047316,15,5,0,1,0
8509,2,4567.5147705590325,29,4,1,1,1
8510,15,1346.2664291302606,1,5,0,0,1
8511,12,3885.3794734967123,14,8,1,0,0
8512,14,1400.8188024884796,10,0,1,0,0
8513,25,1122.8384137991104,18,0,1,0,0
8514,29,4726.904182312199,11,5,1,0,1
8515,2,194.59164191754655,7,1,1,1,0
